birth,death,H_k
5.656854249492381,5.830951894845301,1.0
5.656854249492381,5.830951894845301,1.0
23.021728866442675,23.194827009486403,1.0
37.48332962798263,37.656340767525464,1.0
31.78049716414141,31.953090617340916,1.0
20.223748416156685,20.396078054371138,1.0
20.223748416156685,20.396078054371138,1.0
2.8284271247461903,3.0,1.0
2.8284271247461903,3.0,1.0
2.8284271247461903,3.0,1.0
2.8284271247461903,3.0,1.0
2.8284271247461903,3.0,1.0
23.430749027719962,23.600847442411894,1.0
26.40075756488817,26.570660511172846,1.0
5.830951894845301,6.0,1.0
5.830951894845301,6.0,1.0
44.553338819890925,44.721359549995796,1.0
24.020824298928627,24.186773244895647,1.0
24.020824298928627,24.186773244895647,1.0
21.02379604162864,21.18962010041709,1.0
21.095023109728988,21.2602916254693,1.0
27.294688127912362,27.459060435491963,1.0
15.132745950421556,15.297058540778355,1.0
15.132745950421556,15.297058540778355,1.0
15.132745950421556,15.297058540778355,1.0
9.055385138137417,9.219544457292887,1.0
9.055385138137417,9.219544457292887,1.0
39.66106403010388,39.824615503479755,1.0
12.206555615733702,12.36931687685298,1.0
3.0,3.1622776601683795,1.0
3.0,3.1622776601683795,1.0
3.0,3.1622776601683795,1.0
3.0,3.1622776601683795,1.0
3.0,3.1622776601683795,1.0
46.52956049652737,46.69047011971501,1.0
25.019992006393608,25.179356624028344,1.0
28.635642126552707,28.792360097775937,1.0
41.43669871020132,41.593268686170845,1.0
35.35533905932738,35.510561809129406,1.0
22.47220505424423,22.627416997969522,1.0
16.1245154965971,16.278820596099706,1.0
16.1245154965971,16.278820596099706,1.0
26.019223662515376,26.1725046566048,1.0
32.64965543462902,32.802438933713454,1.0
26.248809496813376,26.40075756488817,1.0
9.848857801796104,10.0,1.0
9.848857801796104,10.0,1.0
36.345563690772494,36.49657518178932,1.0
39.66106403010388,39.81205847478876,1.0
10.04987562112089,10.198039027185569,1.0
10.04987562112089,10.198039027185569,1.0
13.45362404707371,13.601470508735444,1.0
17.11724276862369,17.26267650163207,1.0
10.295630140987,10.44030650891055,1.0
31.25699921617557,31.400636936215164,1.0
38.3275357934736,38.47076812334269,1.0
38.3275357934736,38.47076812334269,1.0
20.8806130178211,21.02379604162864,1.0
10.63014581273465,10.770329614269007,1.0
7.0710678118654755,7.211102550927978,1.0
17.88854381999832,18.027756377319946,1.0
25.317977802344327,25.45584412271571,1.0
105.43718509140881,105.57461816175325,1.0
18.24828759089466,18.384776310850235,1.0
44.04543109109048,44.181444068749045,1.0
22.0,22.135943621178654,1.0
33.24154027718932,33.37663853655727,1.0
33.24154027718932,33.37663853655727,1.0
33.24154027718932,33.37663853655727,1.0
11.045361017187261,11.180339887498949,1.0
11.045361017187261,11.180339887498949,1.0
33.28663395418648,33.421549934136806,1.0
14.866068747318506,15.0,1.0
14.866068747318506,15.0,1.0
14.866068747318506,15.0,1.0
26.1725046566048,26.30589287593181,1.0
11.180339887498949,11.313708498984761,1.0
15.0,15.132745950421556,1.0
18.973665961010276,19.1049731745428,1.0
34.23448553724738,34.36568055487916,1.0
19.1049731745428,19.235384061671343,1.0
19.1049731745428,19.235384061671343,1.0
46.04345773288535,46.17358552246078,1.0
27.073972741361768,27.202941017470888,1.0
27.16615541441225,27.294688127912362,1.0
43.289721643826724,43.41658669218482,1.0
16.0,16.1245154965971,1.0
20.09975124224178,20.223748416156685,1.0
20.09975124224178,20.223748416156685,1.0
20.09975124224178,20.223748416156685,1.0
12.041594578792296,12.165525060596439,1.0
4.0,4.123105625617661,1.0
4.0,4.123105625617661,1.0
4.0,4.123105625617661,1.0
4.0,4.123105625617661,1.0
4.0,4.123105625617661,1.0
4.123105625617661,4.242640687119285,1.0
4.123105625617661,4.242640687119285,1.0
4.123105625617661,4.242640687119285,1.0
20.8806130178211,21.0,1.0
12.529964086141668,12.649110640673518,1.0
21.095023109728988,21.213203435596427,1.0
21.095023109728988,21.213203435596427,1.0
21.095023109728988,21.213203435596427,1.0
38.2099463490856,38.3275357934736,1.0
21.2602916254693,21.37755832643195,1.0
17.0,17.11724276862369,1.0
13.038404810405298,13.152946437965905,1.0
22.090722034374522,22.20360331117452,1.0
22.090722034374522,22.20360331117452,1.0
22.090722034374522,22.20360331117452,1.0
31.144823004794873,31.25699921617557,1.0
31.144823004794873,31.25699921617557,1.0
40.19950248448356,40.311288741492746,1.0
41.19465984809196,41.30375285612676,1.0
23.08679276123039,23.194827009486403,1.0
27.892651361962706,28.0,1.0
13.92838827718412,14.035668847618199,1.0
19.1049731745428,19.209372712298546,1.0
19.1049731745428,19.209372712298546,1.0
19.1049731745428,19.209372712298546,1.0
24.08318915758459,24.186773244895647,1.0
19.313207915827967,19.4164878389476,1.0
33.95585369269929,34.058772731852805,1.0
38.948684188300895,39.05124837953327,1.0
35.12833614050059,35.22782990761707,1.0
25.079872407968907,25.179356624028344,1.0
25.079872407968907,25.179356624028344,1.0
15.033296378372908,15.132745950421556,1.0
5.0,5.0990195135927845,1.0
5.0,5.0990195135927845,1.0
5.0,5.0990195135927845,1.0
5.0,5.0990195135927845,1.0
5.0,5.0990195135927845,1.0
41.012193308819754,41.10960958218893,1.0
20.518284528683193,20.615528128088304,1.0
36.124783736376884,36.22154055254967,1.0
26.076809620810597,26.1725046566048,1.0
16.0312195418814,16.1245154965971,1.0
22.0,22.090722034374522,1.0
28.071337695236398,28.160255680657446,1.0
29.068883707497267,29.154759474226502,1.0
29.068883707497267,29.154759474226502,1.0
23.323807579381203,23.40939982143925,1.0
17.72004514666935,17.804493814764857,1.0
42.1070065428546,42.190046219457976,1.0
18.027756377319946,18.110770276274835,1.0
18.027756377319946,18.110770276274835,1.0
6.0,6.082762530298219,1.0
6.0,6.082762530298219,1.0
6.0,6.082762530298219,1.0
6.0,6.082762530298219,1.0
18.35755975068582,18.439088914585774,1.0
43.104524124504614,43.18564576337837,1.0
25.0,25.079872407968907,1.0
25.0,25.079872407968907,1.0
6.324555320336759,6.4031242374328485,1.0
6.324555320336759,6.4031242374328485,1.0
6.324555320336759,6.4031242374328485,1.0
31.827660925679098,31.906112267087632,1.0
32.0624390837628,32.14031735997639,1.0
19.6468827043885,19.72308292331602,1.0
19.72308292331602,19.79898987322333,1.0
46.32493928760188,46.400431032480725,1.0
19.849433241279208,19.924858845171276,1.0
13.92838827718412,14.0,1.0
13.92838827718412,14.0,1.0
13.92838827718412,14.0,1.0
7.0,7.0710678118654755,1.0
7.0,7.0710678118654755,1.0
7.0,7.0710678118654755,1.0
7.0,7.0710678118654755,1.0
7.0,7.0710678118654755,1.0
106.23088063270491,106.30145812734649,1.0
37.05401462729781,37.12142238654117,1.0
38.2099463490856,38.27531841800928,1.0
23.345235059857504,23.40939982143925,1.0
39.05124837953327,39.11521443121589,1.0
39.05124837953327,39.11521443121589,1.0
8.0,8.06225774829855,1.0
8.0,8.06225774829855,1.0
33.54101966249684,33.60059523282288,1.0
42.04759208325728,42.1070065428546,1.0
8.48528137423857,8.54400374531753,1.0
8.48528137423857,8.54400374531753,1.0
26.627053911388696,26.68332812825267,1.0
8.94427190999916,9.0,1.0
8.94427190999916,9.0,1.0
27.018512172212592,27.073972741361768,1.0
9.0,9.055385138137417,1.0
9.848857801796104,9.899494936611665,1.0
9.848857801796104,9.899494936611665,1.0
9.848857801796104,9.899494936611665,1.0
19.79898987322333,19.849433241279208,1.0
10.0,10.04987562112089,1.0
10.0,10.04987562112089,1.0
41.72529209005013,41.773197148410844,1.0
32.01562118716424,32.0624390837628,1.0
11.0,11.045361017187261,1.0
11.0,11.045361017187261,1.0
11.0,11.045361017187261,1.0
11.0,11.045361017187261,1.0
34.0147027033899,34.058772731852805,1.0
34.0147027033899,34.058772731852805,1.0
11.661903789690601,11.704699910719626,1.0
11.661903789690601,11.704699910719626,1.0
35.4682957019364,35.510561809129406,1.0
107.07474025184464,107.11675872616759,1.0
36.013886210738214,36.05551275463989,1.0
36.013886210738214,36.05551275463989,1.0
12.0,12.041594578792296,1.0
12.0,12.041594578792296,1.0
12.0,12.041594578792296,1.0
24.041630560342615,24.08318915758459,1.0
24.041630560342615,24.08318915758459,1.0
24.166091947189145,24.20743687382041,1.0
37.44329045369811,37.48332962798263,1.0
25.45584412271571,25.495097567963924,1.0
25.96150997149434,26.0,1.0
25.96150997149434,26.0,1.0
13.0,13.038404810405298,1.0
13.0,13.038404810405298,1.0
13.0,13.038404810405298,1.0
39.96248240537617,40.0,1.0
108.00462953040486,108.04165863221463,1.0
43.829214001622255,43.86342439892262,1.0
15.0,15.033296378372908,1.0
15.0,15.033296378372908,1.0
15.524174696260024,15.556349186104045,1.0
15.524174696260024,15.556349186104045,1.0
16.0,16.0312195418814,1.0
16.97056274847714,17.0,1.0
17.0,17.029386365926403,1.0
17.69180601295413,17.72004514666935,1.0
18.35755975068582,18.384776310850235,1.0
18.973665961010276,19.0,1.0
19.0,19.026297590440446,1.0
19.209372712298546,19.235384061671343,1.0
39.59797974644666,39.6232255123179,1.0
20.0,20.024984394500787,1.0
20.0,20.024984394500787,1.0
21.37755832643195,21.400934559032695,1.0
21.93171219946131,21.95449840010015,1.0
22.0,22.02271554554524,1.0
23.0,23.021728866442675,1.0
23.0,23.021728866442675,1.0
24.166091947189145,24.186773244895647,1.0
24.73863375370596,24.758836806279895,1.0
25.0,25.019992006393608,1.0
26.0,26.019223662515376,1.0
28.0,28.0178514522438,1.0
28.284271247461902,28.30194339616981,1.0
32.0,32.01562118716424,1.0
32.55764119219941,32.57299494980466,1.0
35.11409973215888,35.12833614050059,1.0
40.0,40.01249804748511,1.0
40.44749683231337,40.45985664828782,1.0
41.86884283091664,41.88078318274385,1.0
